# name                         |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                            |functions                                                               |tier |freq 
'Superior Lethal Elbow'    |1        |0           |36    |30       |1          |42        |48        |90      |{'superior', 'elbow', 'lethal'} |['try_insta_ko'] |7    |1    
'Superior Lethal Headbutt' |1        |0           |48    |18       |1          |28        |48        |90      |{'superior', 'lethal', 'head'}  |['try_insta_ko'] |7    |1    
'Superior Lethal Kick'     |3        |0           |36    |36       |2          |42        |56        |90      |{'superior', 'kick', 'lethal'}  |['try_insta_ko'] |7    |3    
'Superior Lethal Knee'     |1        |0           |36    |36       |2          |42        |56        |90      |{'superior', 'lethal', 'knee'}  |['try_insta_ko'] |7    |1    
'Superior Lethal Palm'     |2        |0           |28    |31       |1          |28        |40        |90      |{'superior', 'lethal', 'palm'}  |['try_insta_ko'] |7    |2    
'Superior Lethal Punch'    |2        |0           |31    |28       |1          |28        |40        |90      |{'superior', 'punch', 'lethal'} |['try_insta_ko'] |7    |3    
'Superior Light Claw'      |1        |0           |19    |40       |1          |21        |40        |25      |{'superior', 'light', 'claw'}   |[]               |3    |3    
'Superior Light Elbow'     |1        |0           |29    |34       |1          |31        |48        |25      |{'superior', 'light', 'elbow'}  |[]               |3    |3    
'Superior Light Headbutt'  |1        |0           |38    |19       |1          |21        |48        |25      |{'superior', 'light', 'head'}   |[]               |3    |1    
'Superior Light Kick'      |3        |0           |29    |40       |2          |31        |56        |25      |{'superior', 'kick', 'light'}   |[]               |3    |5    

# name                        |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                           |functions              |tier |freq 
'Superior Light Knee'         |1        |0           |29    |40       |2          |31        |56        |25      |{'superior', 'light', 'knee'}      |[]                     |3    |2    
'Superior Light Palm'         |2        |0           |22    |35       |1          |21        |40        |25      |{'superior', 'light', 'palm'}      |[]                     |3    |4    
'Superior Light Punch'        |2        |0           |25    |30       |1          |21        |40        |25      |{'superior', 'light', 'punch'}     |[]                     |3    |5    
'Superior Lightning Claw'     |1        |0           |24    |36       |1          |28        |40        |40      |{'lightning', 'claw', 'superior'}  |['do_speed_based_dam'] |4    |3    
'Superior Lightning Elbow'    |1        |0           |36    |30       |1          |42        |48        |40      |{'lightning', 'elbow', 'superior'} |['do_speed_based_dam'] |4    |3    
'Superior Lightning Headbutt' |1        |0           |48    |18       |1          |28        |48        |40      |{'lightning', 'head', 'superior'}  |['do_speed_based_dam'] |4    |1    
'Superior Lightning Kick'     |3        |0           |36    |36       |2          |42        |56        |40      |{'lightning', 'kick', 'superior'}  |['do_speed_based_dam'] |4    |5    
'Superior Lightning Knee'     |1        |0           |36    |36       |2          |42        |56        |40      |{'lightning', 'knee', 'superior'}  |['do_speed_based_dam'] |4    |2    
'Superior Lightning Palm'     |2        |0           |28    |31       |1          |28        |40        |40      |{'lightning', 'palm', 'superior'}  |['do_speed_based_dam'] |4    |4    
'Superior Lightning Punch'    |2        |0           |31    |28       |1          |28        |40        |40      |{'lightning', 'punch', 'superior'} |['do_speed_based_dam'] |4    |5    
'Superior Long Claw'          |2        |0           |24    |36       |1          |28        |40        |25      |{'long', 'claw', 'superior'}       |[]                     |3    |2    
'Superior Long Elbow'         |2        |0           |36    |30       |1          |42        |48        |25      |{'long', 'elbow', 'superior'}      |[]                     |3    |2    
'Superior Long Headbutt'      |2        |0           |48    |18       |1          |28        |48        |25      |{'long', 'head', 'superior'}       |[]                     |3    |1    
'Superior Long Kick'          |4        |0           |36    |36       |2          |42        |56        |25      |{'long', 'kick', 'superior'}       |[]                     |3    |4    
'Superior Long Knee'          |2        |0           |36    |36       |2          |42        |56        |25      |{'long', 'knee', 'superior'}       |[]                     |3    |1    
'Superior Long Palm'          |3        |0           |28    |31       |1          |28        |40        |25      |{'long', 'palm', 'superior'}       |[]                     |3    |3    
'Superior Long Punch'         |3        |0           |31    |28       |1          |28        |40        |25      |{'long', 'punch', 'superior'}      |[]                     |3    |4    
'Superior Nerve Claw'         |1        |0           |24    |36       |1          |28        |40        |40      |{'superior', 'nerve', 'claw'}      |['do_mob_dam']         |4    |3    
'Superior Nerve Elbow'        |1        |0           |36    |30       |1          |42        |48        |40      |{'superior', 'elbow', 'nerve'}     |['do_mob_dam']         |4    |3    
'Superior Nerve Headbutt'     |1        |0           |48    |18       |1          |28        |48        |40      |{'superior', 'nerve', 'head'}      |['do_mob_dam']         |4    |1    
'Superior Nerve Kick'         |3        |0           |36    |36       |2          |42        |56        |40      |{'superior', 'kick', 'nerve'}      |['do_mob_dam']         |4    |5    
'Superior Nerve Knee'         |1        |0           |36    |36       |2          |42        |56        |40      |{'superior', 'nerve', 'knee'}      |['do_mob_dam']         |4    |2    
'Superior Nerve Palm'         |2        |0           |28    |31       |1          |28        |40        |40      |{'superior', 'nerve', 'palm'}      |['do_mob_dam']         |4    |4    
'Superior Nerve Punch'        |2        |0           |31    |28       |1          |28        |40        |40      |{'nerve', 'punch', 'superior'}     |['do_mob_dam']         |4    |5    
'Superior Onslaught Kick'     |3        |-2          |36    |36       |2          |50        |78        |40      |{'superior', 'kick', 'onslaught'}  |[]                     |4    |4    

# name                       |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                          |functions                                      |tier |freq 
'Superior Palm'              |2        |0           |28    |31       |1          |28        |40        |20      |{'superior', 'palm'}              |[]                                             |2    |4    
