# name                        |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                           |functions                                                                                |tier |freq 
'Superior Vanishing Lightning Punch'    |2        |2           |29    |26       |2          |32        |65        |30      |{'vanishing', 'punch', 'lightning', 'superior'}                 |['do_speed_based_dam']                                           |6    |4    
'Superior Vanishing Lightning Sweep'    |2        |2           |22    |22       |3          |49        |104       |30      |{'vanishing', 'lightning', 'takedown', 'superior', 'kick'}      |['do_takedown', 'do_speed_based_dam']                            |6    |1    
'Superior Vanishing Lightning Throw'    |1        |2           |11    |33       |4          |49        |117       |30      |{'lightning', 'takedown', 'superior', 'grappling', 'vanishing'} |['do_takedown', 'do_speed_based_dam']                            |6    |1    
'Superior Vanishing Lightning Trip'     |1        |2           |11    |22       |2          |32        |92        |30      |{'lightning', 'takedown', 'superior', 'grappling', 'vanishing'} |['do_takedown', 'do_speed_based_dam']                            |6    |1    
'Superior Vanishing Nerve Claw'         |1        |2           |25    |25       |2          |31        |65        |30      |{'vanishing', 'nerve', 'superior', 'claw'}                      |['cause_bleeding', 'do_mob_dam']                                 |6    |2    
'Superior Vanishing Nerve Elbow'        |1        |2           |33    |28       |2          |44        |78        |30      |{'elbow', 'nerve', 'superior', 'vanishing'}                     |['do_mob_dam']                                                   |6    |2    
'Superior Vanishing Nerve Headbutt'     |1        |2           |36    |26       |2          |32        |78        |30      |{'vanishing', 'head', 'nerve', 'superior'}                      |['do_mob_dam']                                                   |6    |1    
'Superior Vanishing Nerve Knee'         |1        |2           |35    |28       |3          |40        |92        |30      |{'vanishing', 'nerve', 'knee', 'superior'}                      |['do_mob_dam']                                                   |6    |1    
'Superior Vanishing Nerve Palm'         |2        |2           |26    |29       |2          |31        |63        |30      |{'vanishing', 'nerve', 'superior', 'palm'}                      |['do_mob_dam']                                                   |6    |3    
'Superior Vanishing Nerve Punch'        |2        |2           |29    |26       |2          |32        |65        |30      |{'nerve', 'punch', 'superior', 'vanishing'}                     |['do_mob_dam']                                                   |6    |4    
'Superior Vanishing Palm'               |2        |2           |26    |29       |2          |31        |63        |20      |{'vanishing', 'superior', 'palm'}                               |[]                                                               |4    |3    
'Superior Vanishing Piercing Claw'      |1        |2           |25    |25       |2          |38        |65        |35      |{'vanishing', 'piercing', 'superior', 'claw'}                   |['cause_bleeding', 'do_agility_based_dam', 'do_speed_based_dam'] |7    |2    
'Superior Vanishing Piercing Elbow'     |1        |2           |33    |28       |2          |52        |78        |35      |{'elbow', 'piercing', 'vanishing', 'superior'}                  |['do_agility_based_dam', 'do_speed_based_dam']                   |7    |2    
'Superior Vanishing Piercing Headbutt'  |1        |2           |36    |26       |2          |39        |78        |35      |{'vanishing', 'head', 'piercing', 'superior'}                   |['do_agility_based_dam', 'do_speed_based_dam']                   |7    |1    
'Superior Vanishing Piercing Knee'      |1        |2           |35    |28       |3          |49        |92        |35      |{'vanishing', 'piercing', 'knee', 'superior'}                   |['do_agility_based_dam', 'do_speed_based_dam']                   |7    |1    
'Superior Vanishing Piercing Palm'      |2        |2           |26    |29       |2          |38        |63        |35      |{'vanishing', 'piercing', 'superior', 'palm'}                   |['do_agility_based_dam', 'do_speed_based_dam']                   |7    |3    
'Superior Vanishing Piercing Punch'     |2        |2           |29    |26       |2          |39        |65        |35      |{'vanishing', 'piercing', 'punch', 'superior'}                  |['do_agility_based_dam', 'do_speed_based_dam']                   |7    |4    
'Superior Vanishing Power Claw'         |1        |2           |25    |25       |2          |31        |65        |30      |{'vanishing', 'superior', 'power', 'claw'}                      |['cause_bleeding', 'do_strength_based_dam']                      |6    |2    
'Superior Vanishing Power Elbow'        |1        |2           |33    |28       |2          |44        |78        |30      |{'elbow', 'vanishing', 'power', 'superior'}                     |['do_strength_based_dam']                                        |6    |2    

# name                                 |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                                       |functions                                |tier |freq 
'Superior Vanishing Power Headbutt'    |1        |2           |36    |26       |2          |32        |78        |30      |{'vanishing', 'head', 'power', 'superior'}                     |['do_strength_based_dam']                |6    |1    
'Superior Vanishing Power Knee'        |1        |2           |35    |28       |3          |40        |92        |30      |{'vanishing', 'knee', 'power', 'superior'}                     |['do_strength_based_dam']                |6    |1    
'Superior Vanishing Power Palm'        |2        |2           |26    |29       |2          |31        |63        |30      |{'vanishing', 'superior', 'power', 'palm'}                     |['do_strength_based_dam']                |6    |3    
